,AC1R1.raw,AC1R2.raw,AC1R3.raw,AC2R1.raw,AC2R2.raw,AC2R3.raw,AHFD1R1.raw,AHFD1R2.raw,AHFD1R3.raw,AHFD2R1.raw,AHFD2R2.raw,AHFD2R3.raw,AHFD3IPR1.raw,AHFD3IPR2.raw,AHFD3IPR3.raw,AHFD4IPR1.raw,AHFD4IPR2.raw,AHFD4IPR3.raw,AHFD5PioR1.raw,AHFD5PioR2.raw,AHFD5PioR3.raw,AHFD6PioR1.raw,AHFD6PioR2.raw,AHFD6PioR3.raw,AHFD7CrR1.raw,AHFD7CrR2.raw,AHFD7CrR3.raw,AHFD8CrR1.raw,AHFD8CrR2.raw,AHFD8CrR3.raw
P51635,25.9771812142859,26.2511159430758,25.2701755899773,25.5365495550841,25.644812150957,27.1534605835583,26.1796869992902,26.8844246585625,25.8459723128866,26.056661537947,26.4503244171706,26.448995954248,25.6046208415845,25.8430168147107,26.7647619055024,25.8561755668043,26.1164401390344,26.2609258714983,25.7861043411587,25.5376032957554,26.0966825915382,25.8507701163461,25.5820904555505,26.1694621088465,25.7761766333083,25.3214706672516,26.8010490605708,25.6850208198587,25.8304701276086,25.7279065143304
Q8VI04,27.4153874410374,27.3217935540168,27.8175968460646,27.2124761856784,27.6640068992094,26.7939558571652,27.6867893784387,27.2407802274772,27.5174714576826,27.1546221470286,27.6766992833998,27.4416800378264,27.5808481477174,27.6111418940218,27.4648693976002,27.5596330806997,27.9375632900192,27.5588947128827,27.3716622640498,27.7795107407698,27.675175564672,27.6784140962883,27.6277055402486,27.3023472059416,27.5924224513405,27.6558764960558,27.4066159888111,27.5956407716803,27.616311448938,27.540658940868
P35434,23.8807735146649,23.9451751440887,23.4945875245711,24.0266246243962,24.2377287393471,24.1821048277718,25.6810414305251,24.756724575394,24.5486183397978,25.2647150280563,24.718164859084,24.442573278897,24.8035446883003,25.1261804463788,24.9626101858402,25.0429360120223,24.867830299495,24.7140675935226,25.0930801782975,25.5276761191485,25.0602166008732,25.246733146348,25.1785821052317,25.094917764351,25.2115768146553,24.5724627240349,24.4490983489573,25.1772778926993,24.5754831704246,25.1573851213979
P97874,30.2360366724535,30.2023561793357,30.1494879215964,29.7003011250776,29.3789196328793,29.956090641816,29.8056738851367,30.0105580799396,29.4847711219786,29.1010263183028,30.2599140189762,29.7548444965325,29.5775294712432,29.5254347874081,29.086900863505,29.5280520907664,29.8004384517067,29.6421415899023,29.0378137632352,29.6139254518513,29.4326862442886,29.4162202421863,29.7130127371656,29.7646849235192,29.4729478326584,29.2953240490493,29.884439986266,29.8184417655869,29.7617649530763,29.4782154591774
Q4KMA2,26.6211222491435,26.5499503317243,26.2188422114658,26.7535288907507,26.3532503060946,27.0411073777713,27.4030305238155,27.4437402154373,26.9449492995414,27.226133022491,28.480641456199,27.2002266350746,27.287101518481,26.7402870020362,27.3778809646418,27.1132777475591,27.6173491845252,27.126080643606,26.9822729332794,27.4919257538212,27.2429347592564,27.2717697804589,27.6943786444736,27.4133344042158,27.6536459140918,26.3299337847672,27.152251795816,27.6698749277105,26.9214221140095,27.1181136218464
D3ZAA9,27.6525366163079,27.7837367084271,27.917880567923,27.7345721155723,27.8124669440257,28.013809194641,27.7060218140695,27.9537358565771,27.9133021747201,27.9553197609191,27.9804343051186,27.7430437254155,27.9151287366153,27.9214094297799,27.8394392098766,27.7753379841463,28.0332340740407,27.9284052732188,27.7484571991372,27.5261112516013,27.6756316598976,28.0209523194914,27.9004138603592,27.4878209697452,27.8326987710165,27.7814625315367,27.8136472986391,27.8123032392938,27.6762158188441,27.7544867815118
P21670,26.4364999344172,26.8662078382995,26.6567400476862,26.6094790595331,27.2515788062955,26.9824299156494,27.2733012806811,26.9413371400388,27.0090281930738,26.9935697672329,26.7772967997918,26.55442289281,27.1794895552591,27.1435557361825,26.9388212905773,27.0206612914574,26.3198041904712,26.9579408853415,27.093147883801,26.9542610196431,26.8931733484374,26.8249065023749,26.8966689173184,26.6865977416644,26.6485280341432,26.8215581876321,26.4555626607912,26.8931346333937,26.7933802530975,26.7720891777918
P14669,24.6733729213845,24.8837658158011,24.3841930695294,25.1968272572669,25.2804371412499,24.3737392470917,25.218704099354,25.1223148021404,24.9099660639999,25.1695457167494,25.0200074976326,24.8683809064904,25.3978239040924,25.8133227893932,24.8039452027581,25.3159426679296,25.4042912695255,25.5537549688923,24.8523463279346,25.5086492321532,25.2196868892324,26.0179447359155,25.1574455570915,24.1894962144223,25.3980343505674,25.4818028514905,24.7120783722937,25.3727225155619,24.8362342435224,25.3187727236915
Q05683,29.4468415787151,28.9506627029032,29.4080975485168,28.4796839225208,27.6165096680315,28.575927928038,27.5065044596769,28.451020720558,27.4653323004019,27.69168577198,28.4966711413652,28.5458392936302,27.672470123131,27.5920202109618,28.1008446661547,27.6379698102893,27.9754084270284,28.0414496546325,27.9000298422226,27.6775823537804,27.6163610161745,27.2592757114862,27.653875921446,28.1502820290742,27.4389851403641,27.2923756829634,28.563474180712,27.6673379203313,28.3417468286643,27.677879136224
P11762,21.8990204640085,23.7207914446794,23.7662125407629,24.8801318677382,24.6508741993541,23.9235043745556,25.4831688106963,23.116410078922,24.7742350440783,24.7255649643206,24.5789404596629,24.0734089402259,24.6053564684537,25.6898295950949,24.1512237437524,24.8284834690235,23.0000795003523,24.5018494588816,25.3127174635171,25.1705694244814,25.3105047135317,25.0572620006442,24.6071660545031,24.8882852709198,25.0455039942485,25.1010886717427,23.1305690686232,24.6349532613125,24.0847132898525,24.911251825991
P09495,29.2126324812738,28.3090647393843,28.9100789893698,28.1591719944586,27.3806488674911,28.2203402592869,27.0998874783029,27.6454701970986,27.3761526318984,27.3309414087539,27.9230417506104,28.0693879398078,26.9840635760927,27.525067962998,27.6324317316106,27.6662308013459,27.4955975551243,27.2248695613369,27.4971587578217,27.4867971387604,27.2337485939934,27.2045562210231,26.7156766836556,27.2222144916637,27.064915451562,27.7109381125284,27.9617828234917,25.9072827050704,27.5356180376282,27.486528723051
P62494,24.8103436173902,24.2351977426074,24.9518688433148,24.4004028556345,24.2677254846634,24.4926982072881,23.2748650824061,23.9067807199087,24.0396208092199,24.1782363775857,22.9894818344987,24.3706123405084,23.6287355000705,23.7186576341606,24.209511959574,24.0516690834244,22.8728693603537,23.9645779807308,23.8655557138694,21.7947901960498,23.6090181160089,23.5013030333539,23.3449277683539,23.927010676896,23.2058622288692,24.0810309650084,24.4061873878766,23.2011609094074,24.2203408160958,24.0601331161913
Q5I0P2,22.3275678747057,21.7855939970824,21.5281632916494,22.0433950475341,22.4793640633775,21.4191086292958,23.4289324641373,21.8437631557506,22.1460877758276,21.897024473408,22.1360265874541,22.0341864321052,22.5010838130699,22.1861656477925,22.5834479596683,21.9167052671736,21.4707156089973,21.6908467888404,22.8516796548209,22.9311638607135,23.0241548511829,22.7142856152341,22.8486484420847,23.0381357841881,22.7172932551585,22.3095746048058,21.8312210608286,22.2271431707524,22.4902855660173,22.6098442982381
P04692,26.456529085094,26.7159144412499,26.9025669665524,26.5486798324746,26.462882719731,26.5017809394768,26.6093633756506,26.6336571190141,26.8757840298952,26.134699835202,26.6820678531656,26.8004781854863,26.6490552172278,26.6728747835085,26.1116564612069,26.6859953047856,26.8637610905431,26.756647800662,26.5701447752563,27.2749280689924,26.6593739967083,26.3247275912109,26.7526939263826,26.6553068003332,26.9319658719721,26.7912900455005,26.7461064313487,26.7784938286667,26.7685729431966,26.7346246030247
P38652,27.6564689963049,27.6701945069344,27.354846204796,27.3391052099402,26.5634840910304,27.3408957528231,27.3995086521365,27.2153795271375,26.5271293947479,26.8235742207076,27.171277396581,27.4831395638248,27.6377429313382,26.3780408449525,26.8585294612819,26.8521317439645,26.9630940023037,26.79283552041,27.0108104152671,26.3032568195295,27.4229685134699,27.7127463822609,26.6862363749286,27.5962999133569,27.7164082042994,26.684870826407,28.0845785137477,26.4373474362738,27.0624860212395,27.1826949554386
P41562,26.7141706272489,26.2446779843113,27.0224696972864,26.8661369658715,26.7634578305729,26.5790316378449,26.3774797144759,26.1176168790292,26.56835399331,26.6080904717853,26.2924003287594,26.344380485816,26.7431088217468,26.5495093995014,26.379419492099,26.5986391773451,26.1839555095552,26.7891214942336,26.2064846883496,26.983592265008,26.4554206567337,26.1960202524121,26.4712293880848,26.2485557028618,26.2915074577583,26.4205036832488,26.1825130117823,26.3345795215794,26.3402055179352,26.4724056206265
P08081,27.3510867110994,27.4998606782267,27.3624206908757,27.3757306414092,27.6525284896865,27.5839717686649,27.6070233915391,27.1068607391579,27.5096516747118,27.8224709388633,27.164298704196,27.111458950208,27.4889918665884,27.6444370708075,27.4657126086731,27.5836790627295,27.6971764264577,27.7456204784506,28.0068355189489,27.833546312331,27.519972103781,27.8579839171283,27.7228137164412,27.4972314229965,27.9446824973365,27.7299052158228,27.276873473278,27.8910549175609,27.2663291557489,27.649801154954
P22062,27.4434342004586,27.6448337028833,27.569104820938,27.4352256344113,27.2558220462981,27.7553350556741,27.3783640176947,27.4518462351873,27.3469400555749,26.863131888844,26.9609828113798,27.3512503205982,27.1192018115383,27.1506049099303,27.4922713049338,27.2958133159065,27.1297803100438,27.1169146691934,27.345115159233,27.453706572767,27.3140873717027,27.1323331213987,27.0734887210373,27.5073037867011,27.2641077079178,27.3615500552095,27.2237689963636,27.3133382453613,27.4064054622053,26.8953208929612
P31977,30.1537029985009,30.2254488792458,30.2331433749701,30.2086780992719,29.7916291787836,30.1181644533613,29.9108826885454,30.2401597981721,29.9301464478596,29.6768664587505,29.8859116738096,30.1905112299312,29.7570260013292,29.7439088996565,30.0547728754843,29.905600609071,29.7450348200232,29.7757147502339,29.8498609608751,29.7650571833977,29.8048904253586,29.6941893339152,29.5934481839343,30.1654802538042,29.9190476201961,29.832924942998,30.1480818313493,29.9712840549703,30.1328911028728,29.7727929897292
P0C0S7,22.6228534783365,22.9007145932287,21.76557221818174,22.1763338312257,22.9432027606973,21.0172545681431,23.1353645906399,21.76715190387,23.0931283918654,22.7870621782428,22.7673515109097,21.5742609460077,22.9555063526782,22.7755938872526,22.2090554197674,22.8737382726494,23.6105682341723,23.1773167194927,22.5753245309282,23.0203534341358,22.9596832753689,23.030217078299,23.335564057383,23.3844474239463,22.8999982745373,23.346764098185,22.4113803941831,23.1380645883713,22.6105437167626,22.5454075099694
Q9QZA2,29.0578926937147,29.3765473635174,29.1239925521497,28.864885711294,28.6537725831784,29.2553061840118,27.9677503196272,28.9704777130284,28.4652651516136,28.1180776075327,28.6050786777207,28.7591551405298,28.4092845710831,28.4812474547562,28.3867059289025,28.4086481390519,28.2844393676647,28.5881055076504,28.4295701222284,28.8532724110739,28.2141515546024,28.1705503015624,27.9290156582628,28.4578211233054,28.800840591168,28.4211185501258,28.7302720539291,28.2115932558161,28.582628761078,28.8186460486757
P24329,24.8059907808087,24.8822068906608,24.5771162331963,25.0771303513968,24.7656751284921,25.1613064237478,25.5511810955076,24.7511100580381,24.6894688614401,24.8092713563628,25.3379101157551,25.0635622854511,25.1100898730064,24.8824561453501,25.5160015846277,25.0990728553639,24.959808889991,24.8525276975862,24.9000363042991,24.9404921666631,25.0476730681266,25.0401352967924,25.1064800565698,25.5171365115478,24.7270097118716,25.0016009357306,25.0132007374041,24.5422096020891,25.1790104527959,24.8753352436391
P62083,26.6580585800377,26.6676537902087,26.9227462616485,26.4805084364687,26.2021795822556,27.0139298218794,25.7278707905008,26.8481768534792,26.2179761925765,25.8363820986175,26.5028379949167,26.7347509994295,25.9434783144938,25.7772837074037,26.133207931357,25.8898326877041,26.1316350151388,26.0268327758987,25.9400411897969,25.9460108103212,25.549018277882,25.9464458195333,25.6706472287514,26.1805601588764,25.9098920697481,26.2849591420866,26.7898487159891,26.1677837925107,26.5765993069507,26.0371167308025
P43244,28.5782502804567,28.787638862336,28.6771873997237,28.8587779888757,29.0440431599016,28.9199701134354,28.2547227635423,28.7320658435831,28.7976851387074,28.818457151635,28.5319877547151,28.675894526442,28.6675030867302,28.7173365892991,28.5673651738846,28.6373833527087,28.5546730124273,28.5644853802574,28.7485411694185,28.7415745168545,28.5831854538086,28.6254728100888,28.8256798589542,28.2561368147338,28.5930856438163,28.7996446326136,28.5002440116246,28.6547948717088,28.7052821698423,28.7155095961931
P97710,27.802620464705,27.9905174758444,27.7926087411624,28.1694282932265,27.8967311439781,28.0486282550827,28.0103571139196,28.1961623927864,27.8488124947012,28.1983754172319,27.9551627315744,27.9490746826144,27.8577564607272,27.7377736111361,28.1197233759519,27.9147682806365,27.8469504753287,27.8107596576699,28.054561034332,27.8924034408545,28.0710836335401,27.9046553839448,28.0295490880238,28.1057886808902,27.7413880106831,27.8456825936784,27.9692536970269,27.9291583022937,28.0380651189561,27.9374591569184
Q9JI12,27.2105768012984,26.9788258016475,27.1765844786172,26.9204738223102,26.9208303430946,26.3739754407873,26.1730296439419,26.423808784212,26.4286376664387,26.5421445599276,26.6732092735352,26.5510532535294,26.8459999423756,26.7750087742066,26.4147214957369,26.5762865230707,26.8615709695076,26.7857615247827,26.8150257242599,26.612305885906,26.6203087543547,26.3575507901677,26.7203808317194,26.3498624492331,26.3409037445536,26.3882124207286,26.5526926025344,26.3875681658071,26.4617611807598,26.4611968298566
P11167,25.9687845934272,25.8963460761628,25.9355486583612,26.1075674083302,26.8343812855112,26.0414030743473,27.0987004575111,26.4122584670766,26.810312265132,26.2282136714988,26.2940578542439,26.4267315875734,26.8512209120513,26.7080694792926,26.1757124315513,26.8595300557327,26.3153029333918,26.8273381943998,26.8560332415805,26.4115872834938,26.843729078443,26.9361406512298,26.868238977917,26.5471377939541,27.0305521890487,26.8656707718357,26.4452547197576,26.970810349224,26.3629360074165,26.8371083403464
Q5BJU7,25.9966186939101,25.7567647648,25.9855566496048,26.2987572632759,26.4823185076395,25.9568707026998,25.2143292759827,26.0271603843289,25.8671545191327,25.8490202721105,25.7135921439509,25.564576555923,25.9343074860179,26.1124892420593,25.8448684453682,25.6894999482235,25.5060710346486,25.6117030751907,25.8360605896878,25.5236879175118,25.2902763235877,25.6258268811832,25.3684561716815,25.4112031263352,26.0190322030869,26.1308129082272,25.8496045386994,25.7524334555998,25.3652054204295,25.5946890791489
Q68FP1,28.0811301064905,27.9518144806059,28.0953856679524,28.3807773189098,28.1155267977835,28.0774239951442,28.7425149376759,28.0461519210817,27.9782789594694,27.8264388151162,27.7574653498789,27.9517465822618,27.999879433295,27.989570518916,27.990255139726,27.7351889905661,28.16043731752,28.2543183670422,28.0586307797669,28.1248109976341,28.1881261863217,27.7521471544625,28.4529870228602,28.4606002733094,27.8021611598541,27.9539116575327,28.2192449015653,28.0200197298005,28.1924464974287,28.2499633828374
Q641Z6,28.2510243037817,28.5540479802629,28.7603150750861,28.2777354554165,28.0930953536634,28.6787344943498,27.8026742692434,28.4381910445353,27.8927178280344,27.7841236452573,27.9978479386928,28.4611272850203,27.8466690289713,27.8964515164984,28.3092512598795,28.0945173647976,27.8209575577823,27.8333297548718,28.2074776502469,28.0121930408158,27.8764624509043,27.8790838929986,27.7925536145496,28.2543766118193,27.6290806659113,28.1935697236237,28.2880889401683,28.1541453058173,28.2008047085949,27.8804530982172
Q5BKC9,31.6064975544618,31.1818263262039,31.2707203691498,30.7261943168975,30.4800900048904,30.940661290152,29.9720448649805,30.391443696042,30.3418577052379,29.9877250649628,30.5000698258931,30.7038071063696,30.2848649562822,30.4375873824413,30.1872379781726,30.2408993808848,30.3400950825865,30.5113666090297,30.1992066769553,30.4375062159036,30.1242611225618,30.2207899700656,29.9623607613367,30.3585752652269,30.263934364586,30.2998802448503,30.6459690944585,30.1429299248157,30.425965567737,30.1066764696549
P62628,26.264544342522,27.0272704440571,27.1875585848177,27.49934463434,26.6709061726438,25.964977977029,27.2479724679508,26.7171882153901,26.3101970564961,26.2564100534902,26.0756823378414,26.1531860384278,26.2666076622599,26.1429629629283,26.7020180287858,26.465857063948,26.4216753308672,26.2844801759636,26.181208555738,26.466508014618,26.6063629606151,26.4153556156501,26.2283929083151,26.547711213767,26.1823315890473,26.4242383427874,26.4516752391011,26.1776567877761,26.5150653203013,26.3860982307488
