"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0046907","intracellular transport",182,-0.198999237096106,-1.01111804954816,0.439613526570048,0.867383986270399,0.828771959336079,276,"tags=34%, list=29%, signal=29%","304017/29528/79256/751812/25152/64198/684097/117558/54241/155151/171039/54319/114114/117103/170538/116590/116484/170714/140670/117021/116561/79131/29448/24803/116601/60465/287830/25400/25012/58857/499157/83764/116493/116723/25595/25391/25059/25297/25050/81830/246324/25485/362361/294568/293692/81521/300075/140908/117550/60431/116563/81754/29489/114612/500249/293621/24592/288700/29578/140667/171503"
"GO:0031344","regulation of cell projection organization",113,-0.2145900307077,-1.01089382688017,0.429268292682927,0.867383986270399,0.828771959336079,108,"tags=17%, list=11%, signal=17%","25595/81830/84510/65153/171140/293692/171574/29495/140908/25751/24245/287927/293621/81818/83527/24592/59318/171503/117282"
"GO:0014009","glial cell proliferation",12,-0.362723218253041,-1.0101716226816,0.450617283950617,0.867383986270399,0.828771959336079,67,"tags=25%, list=7%, signal=24%","89825/81818/24592"
"GO:0051591","response to cAMP",25,0.306865017803122,1.01013975792892,0.447368421052632,0.867383986270399,0.828771959336079,164,"tags=28%, list=17%, signal=24%","60666/50646/25246/24533/81743/171337/25262"
"GO:1901652","response to peptide",85,0.232719344716881,1.00992914941644,0.455611390284757,0.867383986270399,0.828771959336079,204,"tags=28%, list=21%, signal=24%","363875/25728/85428/25721/24213/25246/25344/641434/83613/25459/83782/24778/25630/24401/289144/117243/171337/29598/81504/29271/84353/81683/54231/25289"
"GO:0071826","protein-RNA complex organization",20,-0.312118320156355,-1.00927351970356,0.44136460554371,0.867383986270399,0.828771959336079,125,"tags=30%, list=13%, signal=27%","691531/64307/122799/117550/114612/83789"
"GO:0003300","cardiac muscle hypertrophy",15,-0.337111854644112,-1.00901351759699,0.442857142857143,0.867383986270399,0.828771959336079,128,"tags=27%, list=13%, signal=23%","29600/689560/24246/114612"
"GO:0014896","muscle hypertrophy",15,-0.337111854644112,-1.00901351759699,0.442857142857143,0.867383986270399,0.828771959336079,128,"tags=27%, list=13%, signal=23%","29600/689560/24246/114612"
"GO:0014897","striated muscle hypertrophy",15,-0.337111854644112,-1.00901351759699,0.442857142857143,0.867383986270399,0.828771959336079,128,"tags=27%, list=13%, signal=23%","29600/689560/24246/114612"
"GO:0051054","positive regulation of DNA metabolic process",30,-0.280887459547993,-1.00898993226225,0.432835820895522,0.867383986270399,0.828771959336079,149,"tags=27%, list=16%, signal=23%","299809/24629/362361/24246/114612/287927/293621/29578"
"GO:0021766","hippocampus development",22,0.314064685532752,1.00857810044369,0.440520446096654,0.867383986270399,0.828771959336079,198,"tags=41%, list=21%, signal=33%","314906/83612/25393/24588/83613/497902/29271/29753/84509"
"GO:0032206","positive regulation of telomere maintenance",12,-0.362099634622411,-1.00843496382897,0.452674897119342,0.867383986270399,0.828771959336079,378,"tags=67%, list=39%, signal=41%","295230/294864/50689/79256/116590/299809/362361/29578"
"GO:1904356","regulation of telomere maintenance via telomere lengthening",12,-0.362034893296133,-1.00825466147354,0.452674897119342,0.867383986270399,0.828771959336079,215,"tags=67%, list=22%, signal=52%","117280/295230/294864/50689/116590/299809/362361/29578"
"GO:0035264","multicellular organism growth",14,-0.345859112683396,-1.00804903264643,0.4375,0.867383986270399,0.828771959336079,254,"tags=43%, list=27%, signal=32%","83718/54319/24898/295645/25062/24170"
"GO:0060326","cell chemotaxis",28,0.299866457813046,1.00781583550745,0.454198473282443,0.867383986270399,0.828771959336079,83,"tags=14%, list=9%, signal=13%","363875/50646/25246/25459"
"GO:1901655","cellular response to ketone",17,-0.325107988885349,-1.00762382422351,0.435845213849287,0.867383986270399,0.828771959336079,70,"tags=18%, list=7%, signal=17%","81521/24592/117282"
"GO:0042127","regulation of cell population proliferation",177,0.206699600340542,1.0076152775758,0.442016806722689,0.867383986270399,0.828771959336079,150,"tags=20%, list=16%, signal=20%","363875/25368/24936/25393/25728/299331/25407/85428/24957/50646/24588/29409/56064/25344/299923/117287/24923/83613/25459/64633/170851/100362640/24832/83782/24787/81732/65151/64371/365216/24586/306439/308061/117243/29704/29577"
"GO:0016032","viral process",26,0.302323501938951,1.00718366835362,0.450757575757576,0.867383986270399,0.828771959336079,206,"tags=35%, list=22%, signal=28%","29564/25728/25246/25344/25506/116643/29271/361967/56646"
"GO:0031347","regulation of defense response",42,0.270262520669518,1.0057543689135,0.425266903914591,0.867383986270399,0.828771959336079,218,"tags=29%, list=23%, signal=23%","25728/299331/25344/117287/25459/24786/81743/29318/81683/56646/266759/25578"
"GO:0032872","regulation of stress-activated MAPK cascade",20,0.322537271400452,1.00575055311205,0.446529080675422,0.867383986270399,0.828771959336079,91,"tags=20%, list=10%, signal=18%","117254/50646/25459/170851"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade",20,0.322537271400452,1.00575055311205,0.446529080675422,0.867383986270399,0.828771959336079,91,"tags=20%, list=10%, signal=18%","117254/50646/25459/170851"
"GO:0006325","chromatin organization",26,0.301728681325092,1.00520203740519,0.452651515151515,0.867383986270399,0.828771959336079,270,"tags=46%, list=28%, signal=34%","291159/25344/25459/287280/64627/24829/29384/25023/286897/29511/24438/29222"
"GO:0006915","apoptotic process",160,0.210497567469554,1.00500395173819,0.429292929292929,0.867383986270399,0.828771959336079,199,"tags=26%, list=21%, signal=24%","690660/85383/362809/25728/299331/25407/29338/50646/24533/29409/24186/25344/117287/83613/25459/63836/170851/65179/24786/24832/83782/25506/24787/24799/64371/362862/117030/24333/25058/308061/292804/301458/25262/25309/113893/361967/85333/298682/83531/84353/81683"
"GO:0008219","cell death",167,0.207950089638108,1.00462283611855,0.429519071310116,0.867383986270399,0.828771959336079,199,"tags=26%, list=21%, signal=25%","690660/85383/362809/25728/299331/25407/29338/50646/24533/29409/24186/25344/117287/83613/25459/63836/170851/65179/24786/24832/83782/25506/24787/25630/24799/64371/24586/362862/117030/24333/25058/308061/292804/301458/25262/25309/113893/361967/85333/298682/83531/84353/81683"
"GO:0012501","programmed cell death",167,0.207950089638108,1.00462283611855,0.429519071310116,0.867383986270399,0.828771959336079,199,"tags=26%, list=21%, signal=25%","690660/85383/362809/25728/299331/25407/29338/50646/24533/29409/24186/25344/117287/83613/25459/63836/170851/65179/24786/24832/83782/25506/24787/25630/24799/64371/24586/362862/117030/24333/25058/308061/292804/301458/25262/25309/113893/361967/85333/298682/83531/84353/81683"
"GO:0008015","blood circulation",62,0.247020498062692,1.0045531037585,0.45518453427065,0.867383986270399,0.828771959336079,148,"tags=23%, list=15%, signal=20%","288001/25728/299331/24213/24186/25632/25650/170851/24786/81662/24787/81743/24212/29598"
"GO:0043603","amide metabolic process",105,0.222659553850693,1.00433169303806,0.437710437710438,0.867383986270399,0.828771959336079,166,"tags=21%, list=17%, signal=19%","25728/298942/24440/25721/24957/50646/64156/81654/289950/117042/100362640/81768/25506/170587/65151/25630/24799/24401/117243/24399/25045/63886"
"GO:0051403","stress-activated MAPK cascade",25,0.30493459121611,1.00378517030187,0.453007518796992,0.867383986270399,0.828771959336079,91,"tags=20%, list=10%, signal=19%","362245/117254/50646/25459/170851"
"GO:0019932","second-messenger-mediated signaling",33,0.285439716712555,1.0034788338402,0.448462929475588,0.867383986270399,0.828771959336079,185,"tags=30%, list=19%, signal=25%","690660/25728/64185/25650/81743/140447/24586/24212/25262/25686"
"GO:0018130","heterocycle biosynthetic process",165,0.207707567568301,1.00321214334625,0.440931780366057,0.867383986270399,0.828771959336079,150,"tags=18%, list=16%, signal=18%","245965/690660/25368/24189/362809/25728/171375/299331/56011/298942/85428/50646/81654/25344/117287/641434/289950/25459/63836/170851/83782/24787/81743/81732/25630/24333/298410/117243/29577"
"GO:1903305","regulation of regulated secretory pathway",30,0.291918573801927,1.0030585049441,0.455909943714822,0.867383986270399,0.828771959336079,268,"tags=40%, list=28%, signal=30%","64633/50568/65171/117556/171337/26989/58942/24804/25023/24674/24681/29693"
"GO:1901874","negative regulation of post-translational protein modification",11,-0.375945883804993,-1.00299214110438,0.449790794979079,0.867383986270399,0.828771959336079,166,"tags=36%, list=17%, signal=30%","29340/25387/140908/65028"
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal",11,-0.375945883804993,-1.00299214110438,0.449790794979079,0.867383986270399,0.828771959336079,166,"tags=36%, list=17%, signal=30%","29340/25387/140908/65028"
"GO:0032787","monocarboxylic acid metabolic process",91,0.2280719349463,1.00263921667345,0.449251247920133,0.867383986270399,0.828771959336079,165,"tags=21%, list=17%, signal=19%","24189/60666/362809/298942/24943/171155/24534/24533/140547/81654/117287/289950/25630/24333/25058/117243/292804/24191/25045"
"GO:0006874","intracellular calcium ion homeostasis",47,-0.253367295755535,-1.00250403153734,0.44874715261959,0.867383986270399,0.828771959336079,186,"tags=43%, list=19%, signal=36%","29219/155151/24654/83839/60324/116601/29340/29337/29600/689560/116600/29599/25391/65153/117559/140908/24246/60431/50592/25679"
"GO:0055074","calcium ion homeostasis",47,-0.253367295755535,-1.00250403153734,0.44874715261959,0.867383986270399,0.828771959336079,186,"tags=43%, list=19%, signal=36%","29219/155151/24654/83839/60324/116601/29340/29337/29600/689560/116600/29599/25391/65153/117559/140908/24246/60431/50592/25679"
"GO:0042254","ribosome biogenesis",25,-0.293110823747874,-1.00215335647554,0.434042553191489,0.867383986270399,0.828771959336079,268,"tags=40%, list=28%, signal=30%","751812/64205/29304/140655/161477/29258/691531/64307/122799/83789"
"GO:0051240","positive regulation of multicellular organismal process",149,0.211428866406636,1.00192005891439,0.456081081081081,0.867383986270399,0.828771959336079,212,"tags=27%, list=22%, signal=25%","25368/25393/25728/299331/25407/29338/50646/313413/25246/29409/56064/24186/25344/117287/83613/25459/170851/24786/24832/83782/81732/65171/25630/24586/24333/25058/308061/29598/29577/85238/261737/29271/29318/85333/84353/81683/54231/56646/64057/266759"
"GO:0008585","female gonad development",10,0.397256046747283,1.00188825221569,0.43859649122807,0.867383986270399,0.828771959336079,100,"tags=30%, list=10%, signal=27%","363875/25344/24786"
"GO:0046545","development of primary female sexual characteristics",10,0.397256046747283,1.00188825221569,0.43859649122807,0.867383986270399,0.828771959336079,100,"tags=30%, list=10%, signal=27%","363875/25344/24786"
"GO:0046660","female sex differentiation",10,0.397256046747283,1.00188825221569,0.43859649122807,0.867383986270399,0.828771959336079,100,"tags=30%, list=10%, signal=27%","363875/25344/24786"
"GO:0048666","neuron development",170,-0.200406674262296,-1.00178908863826,0.454545454545455,0.867383986270399,0.828771959336079,112,"tags=16%, list=12%, signal=17%","64307/25595/81830/84510/65153/171140/294568/293692/171574/29495/140908/297516/117550/25751/24245/287927/81666/24232/81818/83527/24592/288700/59318/116743/192179/171503/117282"
"GO:0097190","apoptotic signaling pathway",56,-0.238170081738015,-1.0017581491348,0.447368421052632,0.867383986270399,0.828771959336079,229,"tags=32%, list=24%, signal=26%","114114/170538/81664/287444/116601/60465/29258/24404/317259/25391/315648/66028/65028/24245/293621/24592/24366/117282"
"GO:0045806","negative regulation of endocytosis",12,0.373343435162894,1.00154475690691,0.420542635658915,0.867383986270399,0.828771959336079,146,"tags=33%, list=15%, signal=29%","24923/25459/65171/29704"
"GO:0048168","regulation of neuronal synaptic plasticity",23,-0.301225422147882,-1.0015083539347,0.446581196581197,0.867383986270399,0.828771959336079,253,"tags=57%, list=26%, signal=43%","117558/29219/117103/60324/25400/24412/295645/81830/171140/29495/24245/293621/24592"
"GO:0050851","antigen receptor-mediated signaling pathway",13,-0.351911116471561,-1.00112034601421,0.445807770961145,0.867383986270399,0.828771959336079,231,"tags=46%, list=24%, signal=35%","54319/116590/29337/25297/81821/293621"
"GO:1901606","alpha-amino acid catabolic process",20,-0.309586657903995,-1.00108707402853,0.449893390191898,0.867383986270399,0.828771959336079,128,"tags=25%, list=13%, signal=22%","29600/29383/24380/64157/64192"
"GO:0045597","positive regulation of cell differentiation",70,-0.226980680300767,-0.998537529491832,0.444964871194379,0.867383986270399,0.828771959336079,68,"tags=13%, list=7%, signal=13%","29495/89825/54225/114612/24245/81818/83527/24170/171503"
"GO:0009306","protein secretion",52,0.253683295526782,0.998299430024943,0.45750452079566,0.867383986270399,0.828771959336079,280,"tags=37%, list=29%, signal=27%","363875/25728/24957/25246/117287/81662/117030/25740/24399/25262/361967/65152/79434/361596/25023/25524/24674/266688/25518"
"GO:0035592","establishment of protein localization to extracellular region",52,0.253683295526782,0.998299430024943,0.45750452079566,0.867383986270399,0.828771959336079,280,"tags=37%, list=29%, signal=27%","363875/25728/24957/25246/117287/81662/117030/25740/24399/25262/361967/65152/79434/361596/25023/25524/24674/266688/25518"
"GO:0071692","protein localization to extracellular region",52,0.253683295526782,0.998299430024943,0.45750452079566,0.867383986270399,0.828771959336079,280,"tags=37%, list=29%, signal=27%","363875/25728/24957/25246/117287/81662/117030/25740/24399/25262/361967/65152/79434/361596/25023/25524/24674/266688/25518"
"GO:1901653","cellular response to peptide",61,-0.231975598941297,-0.998119241828426,0.44920993227991,0.867383986270399,0.828771959336079,226,"tags=31%, list=24%, signal=25%","117103/24654/170538/81664/116590/170916/140931/24803/25400/116723/317259/246324/24651/89825/140908/293621/81818/50592/117282"
"GO:0060074","synapse maturation",10,-0.382457685187477,-0.997537145109386,0.437627811860941,0.867383986270399,0.828771959336079,40,"tags=20%, list=4%, signal=19%","24245/117282"
"GO:0045765","regulation of angiogenesis",23,-0.299752399342488,-0.996610876707778,0.448717948717949,0.867383986270399,0.828771959336079,128,"tags=26%, list=13%, signal=23%","29600/25059/64157/24232/24592/24170"
"GO:1901342","regulation of vasculature development",23,-0.299752399342488,-0.996610876707778,0.448717948717949,0.867383986270399,0.828771959336079,128,"tags=26%, list=13%, signal=23%","29600/25059/64157/24232/24592/24170"
"GO:0006334","nucleosome assembly",12,0.37128536800642,0.996023710664244,0.424418604651163,0.867383986270399,0.828771959336079,265,"tags=50%, list=28%, signal=37%","291159/25459/64627/24829/29384/24438"
